id,consumption_date,stand_i,stand_ii,gas
861,2020-02-27 08:00:00.000000,44473,43562,37742.503
862,2020-02-28 08:00:00.000000,44475,43570,37747.5
863,2020-02-29 08:00:00.000000,44477,43578,37751.583
864,2020-03-01 08:00:00.000000,44487,43578,37754.321
865,2020-03-02 06:30:00.000000,44499,43579,37758.418
866,2020-03-03 07:30:00.000000,44500,43587,37761.961
867,2020-03-04 07:30:00.000000,44501,43595,37764.157
868,2020-03-05 07:30:00.000000,44503,43605,37765.584
869,2020-03-06 07:30:00.000000,44506,43613,37768.278
870,2020-03-07 07:30:00.000000,44509,43621,37769.273
871,2020-03-08 07:30:00.000000,44522,43621,37770.454
872,2020-03-09 07:30:00.000000,44532,43622,37773.693
873,2020-03-10 07:30:00.000000,44534,43630,37775.042
874,2020-03-11 07:30:00.000000,44536,43637,37778.335
875,2020-03-12 07:30:00.000000,44537,43648,37781.773
876,2020-03-13 07:30:00.000000,44538,43658,37784.264
877,2020-03-14 07:30:00.000000,44541,43666,37787.47
878,2020-03-16 07:30:00.000000,44565,43667,37793.062
879,2020-03-18 07:30:00.000000,44568,43687,37799.324
880,2020-03-19 10:30:00.000000,44571,43696,37802.085
881,2020-03-20 08:30:00.000000,44573,43703,37804.672
882,2020-03-21 08:00:00.000000,44576,43713,37807.499
883,2020-03-22 06:30:00.000000,44589,43713,37808.16
884,2020-03-22 09:00:00.000000,44590,43713,37808.392
885,2020-03-23 08:00:00.000000,44604,43713,37809.272
886,2020-03-24 08:00:00.000000,44605,43721,37811.665
887,2020-03-25 07:30:00.000000,44608,43731,37813.062
888,2020-03-25 08:00:00.000000,44608,43732,37813.08
889,2020-03-26 07:30:00.000000,44610,43742,37814.511
890,2020-03-26 09:00:00.000000,44610,43743,37814.683
891,2020-03-27 08:00:00.000000,44611,43753,37815.408
892,2020-03-28 08:00:00.000000,44615,43760,37816.717
893,2020-03-29 10:00:00.000000,44625,43760,37817.652
894,2020-03-30 07:30:00.000000,44639,43760,37818.512
895,2020-03-31 07:30:00.000000,44643,43769,37819.872
896,2020-04-01 08:00:00.000000,44644,43778,37820.925
897,2020-04-02 14:30:00.000000,44646,43793,37824.84
898,2020-04-03 14:00:00.000000,44647,43802,37826.487
899,2020-04-04 14:00:00.000000,44655,43808,37827.278
900,2020-04-05 08:00:00.000000,44662,43808,37827.64
901,2020-04-06 08:00:00.000000,44674,43809,37828.36
902,2020-04-07 07:30:00.000000,44675,43816,37829.003
903,2020-04-08 06:30:00.000000,44677,43823,37831.53
904,2020-04-09 08:30:00.000000,44679,43835,37832.515
905,2020-04-10 08:30:00.000000,44682,43845,37833.033
906,2020-04-11 12:00:00.000000,44687,43852,37833.93
907,2020-04-12 00:00:00.000000,44687,43852,37833.93
908,2020-04-13 09:30:00.000000,44707,43852,37835.298
909,2020-04-14 07:30:00.000000,44719,43852,37836.057
910,2020-04-15 06:30:00.000000,44721,43860,37837.2
911,2020-04-16 08:00:00.000000,44724,43869,37837.903
912,2020-04-17 07:30:00.000000,44726,43874,37838.537
913,2020-04-21 08:00:00.000000,44752,43889,37842.364
914,2020-04-22 08:30:00.000000,44754,43897,37843.102
915,2020-04-23 07:30:00.000000,44756,43905,37843.983
916,2020-04-24 07:30:00.000000,44758,43917,37844.788
917,2020-04-25 08:00:00.000000,44760,43925,37845.441
918,2020-04-26 08:00:00.000000,44773,43925,37846.218
919,2020-04-27 09:30:00.000000,44784,43925,37846.928
920,2020-04-28 08:00:00.000000,44795,43925,37847.76
921,2020-04-29 08:00:00.000000,44797,43933,37848.463
922,2020-04-30 07:30:00.000000,44798,43941,37849.134
923,2020-05-01 07:30:00.000000,44800,43950,37849.837
924,2020-05-02 09:00:00.000000,44802,43956,37850.675
925,2020-05-03 08:00:00.000000,44815,43956,37851.361
926,2020-05-04 08:00:00.000000,44825,43957,37852.181
927,2020-05-05 08:00:00.000000,44827,43965,37852.822
928,2020-05-06 08:00:00.000000,44829,43972,37853.612
929,2020-05-07 08:00:00.000000,44831,43979,37854.192
930,2020-05-08 08:00:00.000000,44833,43989,37854.945
931,2020-05-09 08:00:00.000000,44835,43997,37855.612
932,2020-05-10 08:30:00.000000,44854,43997,37856.421
933,2020-05-11 07:30:00.000000,44867,43997,37857.173
934,2020-05-12 07:30:00.000000,44869,44006,37857.771
935,2020-05-13 07:30:00.000000,44872,44014,37858.601
936,2020-05-14 08:30:00.000000,44873,44021,37859.689
937,2020-05-15 07:30:00.000000,44875,44028,37860.532
938,2020-05-16 17:00:00.000000,44881,44035,37862.274
939,2020-05-17 08:00:00.000000,44887,44035,37862.453
940,2020-05-18 08:00:00.000000,44900,44036,37863.319
941,2020-05-19 08:00:00.000000,44902,44045,37864.181
942,2020-05-21 08:00:00.000000,44909,44063,37865.982
943,2020-05-22 08:00:00.000000,44925,44064,37866.734
944,2020-05-23 08:00:00.000000,44928,44075,37867.53
945,2020-05-25 08:00:00.000000,44956,44075,37868.978
946,2020-05-26 08:00:00.000000,44958,44089,37869.82
947,2020-05-27 08:00:00.000000,44959,44103,37870.852
948,2020-05-28 08:00:00.000000,44962,44119,37871.655
949,2020-05-29 08:00:00.000000,44966,44130,37872.544
950,2020-05-30 08:30:00.000000,44968,44139,37873.18
951,2020-05-31 08:30:00.000000,44982,44139,37873.913
952,2020-06-01 08:00:00.000000,44997,44139,37874.62
953,2020-06-02 08:00:00.000000,45017,44140,37875.353
954,2020-06-03 09:00:00.000000,45019,44157,37876.087
955,2020-06-04 08:30:00.000000,45021,44171,37876.792
956,2020-06-05 08:00:00.000000,45022,44180,37877.482
957,2020-06-06 09:00:00.000000,45025,44188,37878.141
958,2020-06-07 08:00:00.000000,45037,44188,37879.045
959,2020-06-08 08:30:00.000000,45051,44188,37879.939
960,2020-06-09 08:00:00.000000,45053,44196,37880.661
961,2020-06-10 08:00:00.000000,45055,44204,37881.341
962,2020-06-11 00:00:00.000000,45055,44204,37881.341
963,2020-06-12 08:00:00.000000,45058,44221,37883.034
964,2020-06-13 09:00:00.000000,45060,44233,37883.733
965,2020-06-14 09:00:00.000000,45074,44233,37884.458
966,2020-06-15 08:00:00.000000,45087,44234,37885.021
967,2020-06-16 09:00:00.000000,45089,44244,37885.871
968,2020-06-17 08:00:00.000000,45091,44255,37886.433
969,2020-06-18 00:00:00.000000,45091,44255,37886.433
970,2020-06-19 09:00:00.000000,45098,44278,37887.952
971,2020-06-20 10:00:00.000000,45100,44289,37888.745
972,2020-06-21 08:00:00.000000,45118,44289,37889.389
973,2020-06-22 08:00:00.000000,45130,44290,37890.094
974,2020-06-23 08:00:00.000000,45130,44290,37890.094
975,2020-06-24 00:00:00.000000,45137,44321,37891.348
976,2020-06-25 08:00:00.000000,45141,44338,37892.208
977,2020-06-26 09:30:00.000000,45144,44360,37893.084
978,2020-06-27 00:00:00.000000,45144,44360,37893.084
979,2020-06-28 08:00:00.000000,45165,44382,37894.207
980,2020-06-29 08:00:00.000000,45178,44383,37894.842
981,2020-06-30 08:00:00.000000,45179,44390,37895.439
982,2020-07-01 08:30:00.000000,45182,44400,37896.128
983,2020-07-02 08:00:00.000000,45184,44408,37896.951
984,2020-07-03 08:00:00.000000,45186,44420,37897.594
985,2020-07-04 09:00:00.000000,45191,44428,37898.233
986,2020-07-05 08:30:00.000000,45201,44428,37898.88
987,2020-07-06 08:00:00.000000,45212,44428,37899.524
988,2020-07-07 09:00:00.000000,45214,44437,37900.323
989,2020-07-08 08:00:00.000000,45214,44437,37900.323
990,2020-07-09 08:30:00.000000,45214,44437,37900.323
991,2020-07-10 08:00:00.000000,45220,44464,37902.285
992,2020-07-11 00:00:00.000000,45220,44464,37902.285
993,2020-07-12 00:00:00.000000,45235,44472,37903.484
994,2020-07-13 00:00:00.000000,45235,44472,37903.484
995,2020-07-14 09:00:00.000000,45247,44484,37904.933
996,2020-07-15 09:00:00.000000,45249,44492,37905.449
997,2020-07-16 08:30:00.000000,45251,44499,37905.944
998,2020-07-17 09:00:00.000000,45252,44509,37906.623
999,2020-07-18 08:00:00.000000,45255,44517,37907.337
1000,2020-07-19 00:00:00.000000,45271,44517,37907.993
1001,2020-07-20 00:00:00.000000,45282,44517,37908.683
1002,2020-07-21 08:00:00.000000,45284,44528,37909.204
1003,2020-07-22 00:00:00.000000,45284,44528,37909.204
1004,2020-07-23 00:00:00.000000,45284,44528,37909.204
1005,2020-07-24 08:00:00.000000,45289,44556,37910.923
1006,2020-07-25 00:00:00.000000,45289,44556,37910.923
1007,2020-07-26 00:00:00.000000,45289,44556,37910.923
1008,2020-07-27 09:00:00.000000,45321,44568,37913.18
1009,2020-07-28 08:00:00.000000,45321,44568,37913.18
1010,2020-07-29 08:00:00.000000,45326,44586,37914.17
1011,2020-07-30 08:00:00.000000,45328,44596,37914.723
1012,2020-07-31 08:00:00.000000,45332,44609,37915.458
1013,2020-08-01 09:00:00.000000,45336,44631,37915.993
1014,2020-08-02 09:30:00.000000,45354,44631,37916.733
1015,2020-08-03 20:00:00.000000,45371,44642,37917.702
1016,2020-08-04 09:30:00.000000,45375,44644,37917.84
1017,2020-08-05 00:00:00.000000,45375,44644,37917.84
1018,2020-08-06 08:30:00.000000,45379,44673,37919.302
1019,2020-08-06 16:00:00.000000,45379,44682,37919.547
1020,2020-08-07 09:00:00.000000,45381,44694,37919.871
1021,2020-08-08 10:30:00.000000,45387,44714,37920.61
1022,2020-08-09 09:30:00.000000,45415,44714,37920.982
1023,2020-08-10 08:00:00.000000,45442,44714,37921.459
1024,2020-08-11 09:00:00.000000,45446,44736,37922.082
1025,2020-08-11 10:30:00.000000,45446,44738,37922.093
1026,2020-08-12 08:30:00.000000,45451,44761,37922.613
1027,2020-08-13 08:00:00.000000,45456,44787,37923.189
1028,2020-08-13 17:00:00.000000,45456,44803,37923.189
1029,2020-08-14 18:00:00.000000,45460,44816,37923.721
1030,2020-08-15 10:00:00.000000,45468,44842,37924.282
1031,2020-08-16 18:00:00.000000,45512,44842,37925.197
1032,2020-08-17 08:00:00.000000,45526,44843,37925.413
1033,2020-08-21 08:00:00.000000,45537,44914,37927.868
1034,2020-08-22 11:00:00.000000,45543,44936,37928.522
1035,2020-08-23 11:00:00.000000,45562,44936,37929.18
1036,2020-08-24 08:30:00.000000,45576,44936,37929.832
1037,2020-08-25 08:30:00.000000,45578,44946,37930.393
1038,2020-08-26 09:30:00.000000,45581,44956,37930.974
1039,2020-08-27 09:30:00.000000,45583,44965,37931.549
1040,2020-08-28 08:00:00.000000,45585,44973,37932.223
1041,2020-08-29 10:00:00.000000,45588,44984,37932.893
1042,2020-08-30 11:00:00.000000,45603,44984,37933.382
1043,2020-08-31 12:00:00.000000,45613,44986,37933.937
1044,2020-09-01 09:00:00.000000,45615,44993,37934.544
1045,2020-09-02 08:00:00.000000,45616,45002,37935.249
1046,2020-09-03 00:00:00.000000,45616,45002,37935.249
1047,2020-09-04 09:00:00.000000,45620,45020,37936.532
1048,2020-09-05 14:30:00.000000,45628,45029,37937.367
1049,2020-09-06 11:00:00.000000,45639,45029,37937.862
1050,2020-09-07 08:30:00.000000,45650,45030,37938.533
1051,2020-09-08 11:30:00.000000,45652,45039,37939.243
1052,2020-09-09 00:00:00.000000,45652,45039,37939.243
1053,2020-09-10 09:00:00.000000,45657,45057,37940.484
1054,2020-09-11 00:00:00.000000,45657,45057,37940.484
1055,2020-09-12 09:00:00.000000,45663,45076,37941.803
1056,2020-09-13 11:30:00.000000,45677,45076,37942.588
1057,2020-09-14 08:00:00.000000,45690,45076,37943.182
1058,2020-09-15 09:30:00.000000,45692,45087,37943.779
1059,2020-09-16 00:00:00.000000,45692,45087,37943.779
1060,2020-09-17 09:00:00.000000,45697,45110,37944.938
1061,2020-09-18 00:00:00.000000,45697,45110,37944.938
1062,2020-09-19 00:00:00.000000,45697,45110,37944.938
1063,2020-09-20 10:00:00.000000,45716,45128,37946.897
1064,2020-09-21 10:00:00.000000,45728,45130,37947.854
1065,2020-09-22 12:00:00.000000,45731,45142,37948.457
1066,2020-09-23 10:00:00.000000,45732,45152,37949.034
1067,2020-09-24 00:00:00.000000,45732,45152,37949.034
1068,2020-09-25 08:00:00.000000,45737,45166,37950.371
1069,2020-09-26 12:30:00.000000,45743,45172,37951.119
1070,2020-09-27 12:00:00.000000,45755,45172,37951.584
1071,2020-09-28 10:00:00.000000,45765,45173,37952.645
1072,2020-09-29 00:00:00.000000,45765,45173,37952.645
1073,2020-09-30 00:00:00.000000,45765,45173,37952.645
1074,2020-10-01 09:00:00.000000,45771,45203,37955.4
1075,2020-10-02 08:30:00.000000,45773,45213,37955.972
1076,2020-10-03 12:00:00.000000,45777,45221,37956.662
1077,2020-10-04 11:00:00.000000,45790,45221,37957.495
1078,2020-10-05 11:30:00.000000,45800,45223,37958.237
1079,2020-10-06 10:00:00.000000,45801,45230,37958.91
1080,2020-10-07 10:30:00.000000,45803,45237,37959.663
1081,2020-10-08 09:00:00.000000,45805,45247,37960.282
1082,2020-10-09 00:00:00.000000,45805,45247,37960.282
1083,2020-10-10 11:00:00.000000,45813,45261,37961.507
1084,2020-10-11 11:30:00.000000,45823,45261,37962.181
1085,2020-10-12 15:30:00.000000,45834,45264,37963.081
1086,2020-10-13 10:30:00.000000,45836,45271,37963.582
1087,2020-10-14 00:00:00.000000,45836,45271,37963.582
1088,2020-10-15 00:00:00.000000,45836,45271,37963.582
1089,2020-10-16 10:45:00.000000,45842,45298,37966.337
1090,2020-10-17 11:30:00.000000,45846,45306,37970.46
1091,2020-10-18 00:00:00.000000,45846,45306,37970.46
1092,2020-10-19 07:30:00.000000,45868,45306,37971.91
1093,2020-10-19 09:30:00.000000,45868,45308,37971.949
1094,2020-10-19 12:45:00.000000,45868,45310,37972.117
1095,2020-10-21 06:00:00.000000,45870,45325,37973.274
1096,2020-10-22 09:00:00.000000,45874,45335,37974.062
1097,2020-10-23 00:00:00.000000,45874,45335,37974.062
1098,2020-10-24 12:00:00.000000,45882,45350,37975.565
1099,2020-10-25 11:30:00.000000,45892,45350,37976.071
1100,2020-10-26 10:30:00.000000,45902,45352,37976.879
1101,2020-10-27 00:00:00.000000,45902,45352,37976.879
1102,2020-10-28 07:00:00.000000,45906,45368,37979.188
1103,2020-10-29 09:00:00.000000,45908,45379,37980.805
1104,2020-10-30 05:00:00.000000,45910,45386,37981.27
1105,2020-10-31 10:00:00.000000,45914,45392,37982.284
1106,2020-11-01 12:00:00.000000,45932,45392,37983.047
1107,2020-11-02 08:30:00.000000,45941,45393,37983.755
1108,2020-11-03 00:00:00.000000,45941,45393,37983.755
1109,2020-11-04 11:00:00.000000,45946,45409,37986.657
1110,2020-11-05 09:30:00.000000,45947,45418,37988.637
1111,2020-11-06 01:30:00.000000,45949,45427,37989.524
1112,2020-11-07 00:00:00.000000,45949,45427,37989.524
1113,2020-11-08 07:00:00.000000,45962,45433,37992.112
1114,2020-11-09 12:00:00.000000,45975,45434,37992.865
1115,2020-11-10 00:00:00.000000,45975,45434,37992.865
1116,2020-11-11 10:00:00.000000,45978,45450,37994.208
1117,2020-11-12 00:00:00.000000,45978,45450,37994.208
1118,2020-11-13 10:30:00.000000,45982,45471,37996.787
1119,2020-11-14 13:00:00.000000,45986,45479,37998.452
1120,2020-11-15 13:00:00.000000,46002,45479,37999.353
1121,2020-11-16 08:30:00.000000,46013,45480,37999.785
1122,2020-11-17 00:00:00.000000,46013,45480,37999.785
1123,2020-11-18 11:30:00.000000,46017,45499,38002.455
1124,2020-11-19 00:00:00.000000,46017,45499,38002.455
1125,2020-11-20 09:00:00.000000,46023,45518,38006.385
1870,2020-12-02 06:00:00.000000,46105,45616,38033.317
1871,2020-12-03 09:30:00.000000,46108,45625,38036.334
1872,2020-12-04 10:00:00.000000,46111,45639,38040.484
1873,2020-12-05 00:00:00.000000,46111,45639,38040.484
1874,2020-12-06 09:00:00.000000,46134,45652,38047.298
1875,2020-12-07 16:00:00.000000,46147,45657,38053.203
1876,2020-12-08 11:30:00.000000,46151,45662,38055.392
1877,2020-12-09 00:00:00.000000,46151,45662,38055.392
1878,2020-12-10 10:00:00.000000,46158,45682,38063.614
1879,2020-12-11 00:00:00.000000,46160,45698,38068.31
1880,2020-12-12 00:00:00.000000,46160,45698,38068.31
1881,2020-12-13 00:00:00.000000,46160,45698,38068.31
1882,2020-12-14 09:30:00.000000,46190,45710,38079.837
1883,2020-12-15 00:00:00.000000,46190,45710,38079.837
1884,2020-12-16 00:00:00.000000,46190,45710,38079.837
1885,2020-12-17 16:30:00.000000,46198,45742,38089.182
1886,2020-12-18 00:00:00.000000,46198,45742,38089.182
1887,2020-12-19 14:30:00.000000,46207,45756,38094.942
1888,2020-12-20 00:00:00.000000,46207,45756,38094.942
1889,2020-12-21 08:00:00.000000,46230,45756,38099.871
1890,2020-12-22 10:45:00.000000,46232,45770,38102.841
1891,2020-12-23 00:00:00.000000,46232,45770,38102.841
1892,2020-12-24 00:00:00.000000,46232,45770,38102.841
1893,2020-12-25 11:45:00.000000,46241,45797,38116.607
1894,2020-12-26 13:00:00.000000,46253,45797,38118.962
1895,2020-12-27 00:00:00.000000,46253,45797,38118.962
1896,2020-12-28 00:00:00.000000,46253,45797,38118.962
1897,2020-12-29 06:00:00.000000,46276,45808,38128.914
1898,2020-12-30 00:00:00.000000,46276,45808,38128.914
1899,2020-12-31 00:00:00.000000,46276,45808,38128.914
1900,2021-01-01 12:00:00.000000,46287,45838,38140.297
1901,2021-01-02 10:00:00.000000,46302,45838,38143.251
1902,2021-01-03 15:30:00.000000,46315,45838,38147.793
1903,2021-01-03 21:30:00.000000,46319,45838,38148.227
1904,2021-01-04 11:00:00.000000,46324,45840,38150.341
1905,2021-01-05 00:00:00.000000,46324,45840,38150.341
1906,2021-01-06 12:00:00.000000,46328,45866,38158.037
1907,2021-01-07 10:30:00.000000,46331,45878,38161.614
1908,2021-01-08 10:00:00.000000,46332,45890,38163.462
1909,2021-01-09 00:00:00.000000,46332,45890,38163.462
1910,2021-01-10 12:30:00.000000,46353,45901,38173.693
1911,2021-01-11 00:00:00.000000,46353,45901,38173.693
1912,2021-01-12 08:30:00.000000,46364,45912,38180.16
1913,2021-01-13 10:30:00.000000,46366,45923,38183.384
1914,2021-01-14 14:00:00.000000,46369,45935,38187.322
1915,2021-01-15 09:00:00.000000,46371,45942,38190.623
1916,2021-01-16 00:00:00.000000,46371,45942,38190.623
1917,2021-01-17 00:00:00.000000,46371,45942,38190.623
1918,2021-01-18 06:30:00.000000,46400,45957,38204.352
1919,2021-01-19 10:30:00.000000,46402,45970,38208.757
1920,2021-01-20 10:30:00.000000,46403,45981,38212.972
1921,2021-01-21 18:30:00.000000,46405,45991,38216.238
1922,2021-01-21 20:00:00.000000,46405,45994,38216.449
1923,2021-01-22 16:00:00.000000,46406,46002,38218.712
1924,2021-01-23 00:00:00.000000,46406,46002,38218.712
1925,2021-01-24 11:00:00.000000,46424,46006,38225.128
1926,2021-01-25 00:00:00.000000,46436,46007,38230.004
1927,2021-01-26 00:00:00.000000,46436,46007,38230.004
1928,2021-01-27 11:00:00.000000,46440,46029,38237.915
1929,2021-01-28 12:00:00.000000,46440,46029,38237.915
1930,2021-01-29 15:45:00.000000,46445,46052,38244.179
1931,2021-01-30 00:00:00.000000,46445,46052,38244.179
1932,2021-02-01 10:00:00.000000,46463,46064,38255.734
1933,2021-02-02 00:00:00.000000,46463,46064,38255.734
1934,2021-02-03 00:00:00.000000,46463,46064,38255.734
1935,2021-02-04 00:00:00.000000,46463,46064,38255.734
1936,2021-02-05 07:00:00.000000,46479,46118,38272.837
1937,2021-02-06 12:00:00.000000,46484,46129,38278
1938,2021-02-07 11:00:00.000000,46498,46129,38284.354
1939,2021-02-08 06:30:00.000000,46509,46129,38291.789
1940,2021-02-09 10:30:00.000000,46512,46141,38301.935
1941,2021-02-10 00:00:00.000000,46512,46141,38301.935
1942,2021-02-11 00:00:00.000000,46512,46141,38301.935
1943,2021-02-12 12:00:00.000000,46517,46171,38324.685
1944,2021-02-13 09:30:00.000000,46523,46182,38332.742
1945,2021-02-14 08:30:00.000000,46539,46182,38340.112
1946,2021-02-15 10:30:00.000000,46553,46183,38343.732
1947,2021-02-16 00:00:00.000000,46553,46183,38343.732
1948,2021-02-17 00:00:00.000000,46553,46183,38343.732
1949,2021-02-18 09:30:00.000000,46559,46207,38354.852
1950,2021-02-19 10:00:00.000000,46560,46220,38362.329
1951,2021-02-20 14:00:00.000000,46568,46224,38363.539
1952,2021-02-21 13:30:00.000000,46581,46224,38364.793
1953,2021-02-22 10:30:00.000000,46588,46225,38366.31
1954,2021-02-23 00:00:00.000000,46588,46225,38366.31
1955,2021-02-24 00:00:00.000000,46588,46225,38366.31
1956,2021-02-25 00:00:00.000000,46588,46225,38366.31
1957,2021-02-26 00:00:00.000000,46588,46225,38366.31
1958,2021-02-27 00:00:00.000000,46588,46225,38366.31
1959,2021-02-28 23:59:00.000000,46622,46264,38381.123
1960,2021-03-01 08:30:00.000000,46624,46264,38382.694
1961,2021-03-02 00:00:00.000000,46624,46264,38382.694
1962,2021-03-03 07:30:00.000000,46631,46279,38386.008
1963,2021-03-04 00:00:00.000000,46631,46279,38386.008
1964,2021-03-05 00:00:00.000000,46631,46279,38386
1965,2021-03-06 10:30:00.000000,46638,46303,38400.441
1966,2021-03-07 00:00:00.000000,46638,46303,38400.441
1967,2021-03-08 08:00:00.000000,46657,46305,38411.692
1968,2021-03-09 00:00:00.000000,46657,46305,38411.692
1969,2021-03-10 00:00:00.000000,46657,46305,38411.692
1970,2021-03-11 00:00:00.000000,46657,46305,38411.692
1971,2021-03-12 10:30:00.000000,46667,46340,38423.904
1972,2021-03-13 09:00:00.000000,46670,46348,38425.797
1973,2021-03-14 09:00:00.000000,46691,46348,38427.209
1974,2021-03-15 00:00:00.000000,46691,46348,38427.209
1975,2021-03-16 00:00:00.000000,46691,46348,38427.209
1976,2021-03-17 00:00:00.000000,46691,46348,38427.209
1977,2021-03-18 00:00:00.000000,46691,46348,38427.209
1978,2021-03-19 07:30:00.000000,46711,46387,38442.391
1979,2021-03-20 10:15:00.000000,46715,46397,38445.368
1980,2021-03-21 00:00:00.000000,46715,46397,38445.368
1981,2021-03-22 00:00:00.000000,46715,46397,38445.368
1982,2021-03-23 08:30:00.000000,46746,46407,38454.72
1983,2021-03-24 00:00:00.000000,46746,46407,38454.72
1984,2021-03-25 00:00:00.000000,46746,46407,38454.72
1985,2021-03-26 09:30:00.000000,46755,46432,38461.76
1986,2021-03-27 12:30:00.000000,46765,46440,38464.523
1987,2021-03-28 00:00:00.000000,46765,46440,38464.523
1988,2021-03-29 10:30:00.000000,46785,46441,38469.932
1989,2021-03-30 07:30:00.000000,46787,46448,38471.465
1990,2021-03-31 09:30:00.000000,46789,46455,38472.743
1991,2021-04-01 00:00:00.000000,46789,46455,38472.743
1992,2021-04-02 06:00:00.000000,46795,46475,38472.743
1993,2021-04-03 00:00:00.000000,46795,46475,38472.743
1994,2021-04-04 07:00:00.000000,46810,46475,38481.282
1995,2021-04-05 10:00:00.000000,46821,46475,38482.613
1996,2021-04-05 16:00:00.000000,46828,46475,38482.883
1997,2021-04-06 10:00:00.000000,46834,46479,38485.098
1998,2021-04-07 00:00:00.000000,46834,46479,38485.098
1999,2021-04-08 08:00:00.000000,46840,46500,38490.118
2000,2021-04-09 17:30:00.000000,46842,46510,38493.893
2001,2021-04-10 00:00:00.000000,46842,46510,38493.893
2002,2021-04-11 00:00:00.000000,46842,46510,38493.893
2003,2021-04-12 07:30:00.000000,46874,46515,38500
2004,2021-04-13 10:30:00.000000,46876,46525,38503.39
2005,2021-04-14 00:00:00.000000,46876,46525,38503.39
2006,2021-04-15 11:30:00.000000,46881,46541,38508.825
2007,2021-04-16 11:00:00.000000,46882,46549,38509.447
2008,2021-04-17 00:00:00.000000,46882,46549,38509.447
2009,2021-04-18 07:30:00.000000,46906,46556,38515
2010,2021-04-19 09:00:00.000000,46917,46557,38516.302
2011,2021-04-20 00:00:00.000000,46917,46557,38516.302
2012,2021-04-21 08:30:00.000000,46920,46571,38517.831
2013,2021-04-22 00:00:00.000000,46920,46571,38517.831
2014,2021-04-23 00:00:00.000000,46920,46571,38517.831
2015,2021-04-24 00:00:00.000000,46920,46571,38517.831
2016,2021-04-25 00:00:00.000000,46920,46571,38517.831
2017,2021-04-26 00:00:00.000000,46920,46571,38517.831
2018,2021-04-27 00:00:00.000000,46920,46571,38517.831
2019,2021-04-28 00:00:00.000000,46920,46571,38517.831
2020,2021-04-29 09:30:00.000000,46955,46610,38523.955
2021,2021-04-30 09:00:00.000000,46957,46617,38524.858
2022,2021-05-01 00:00:00.000000,46957,46617,38524.858
2023,2021-05-02 10:00:00.000000,46972,46627,38526.341
2024,2021-05-03 00:00:00.000000,46972,46627,38526.341
2025,2021-05-04 09:30:00.000000,46984,46639,38527.771
2026,2021-05-05 09:30:00.000000,46991,46655,38528.694
2027,2021-05-06 09:00:00.000000,46993,46663,38529.417
2028,2021-05-07 00:00:00.000000,46993,46663,38529.417
2029,2021-05-08 00:00:00.000000,46993,46663,38529.417
2030,2021-05-09 00:00:00.000000,46993,46663,38529.417
2031,2021-05-10 00:00:00.000000,46993,46663,38529.417
2032,2021-05-11 00:00:00.000000,46993,46663,38529.417
2033,2021-05-12 12:30:00.000000,47023,46698,38535.402
2034,2021-05-13 00:00:00.000000,47023,46698,38535.402
2035,2021-05-14 00:00:00.000000,47023,46698,38535.402
2036,2021-05-15 00:00:00.000000,47023,46698,38535.402
2037,2021-05-16 09:00:00.000000,47050,46711,38538.402
2038,2021-05-17 08:30:00.000000,47058,46711,38539.032
2039,2021-05-17 15:30:00.000000,47058,46714,38539.38
2040,2021-05-18 09:30:00.000000,47060,46719,38539.741
2041,2021-05-19 12:30:00.000000,47061,46728,38542.708
2042,2021-05-20 12:00:00.000000,47063,46736,38543.553
2043,2021-05-21 09:00:00.000000,47065,46742,38544.129
2044,2021-05-22 00:00:00.000000,47065,46742,38544.129
2045,2021-05-23 00:00:00.000000,47065,46742,38544.129
2046,2021-05-24 10:00:00.000000,47089,46748,38545.975
2047,2021-05-25 00:00:00.000000,47089,46748,38545.975
2048,2021-05-26 00:00:00.000000,47089,46748,38545.975
2049,2021-05-27 00:00:00.000000,47089,46748,38545.975
2050,2021-05-28 00:00:00.000000,47089,46748,38545.975
2051,2021-05-29 00:00:00.000000,47089,46748,38545.975
2052,2021-05-30 08:30:00.000000,47117,46779,38556.167
2053,2021-06-01 00:00:00.000000,47131,46787,38557.67
2054,2021-06-02 11:00:00.000000,47133,46798,38558.631
2055,2021-06-03 10:00:00.000000,47135,46808,38559.246
2056,2021-06-04 09:00:00.000000,47137,46817,38559.659
2057,2021-06-05 00:00:00.000000,47137,46817,38559.659
2058,2021-06-06 11:30:00.000000,47151,46831,38560.948
2059,2021-06-07 00:00:00.000000,47151,46831,38560.948
2060,2021-06-08 08:30:00.000000,47168,46843,38562.393
2061,2021-06-09 00:00:00.000000,47168,46843,38562.393
2062,2021-06-10 14:30:00.000000,47171,46870,38563.834
2063,2021-06-10 16:10:00.000000,47171,46873,38563.952
2064,2021-06-11 08:30:00.000000,47175,46883,38564.431
2065,2021-06-11 11:00:00.000000,47175,46885,38564.575
2066,2021-06-12 07:30:00.000000,47179,46897,38564.979
2067,2021-06-13 08:30:00.000000,47197,46897,38565.633
2068,2021-06-14 09:00:00.000000,47214,46897,38566.372
2069,2021-06-15 09:30:00.000000,47219,46908,38567.09
2070,2021-06-16 09:00:00.000000,47222,46919,38567.604
2071,2021-06-16 17:30:00.000000,47222,46924,38567.987
2072,2021-06-17 09:00:00.000000,47228,46931,38568.169
2073,2021-06-18 09:00:00.000000,47230,46948,38568.795
2074,2021-06-19 00:00:00.000000,47230,46948,38568.795
